Public_Food_Key,foodName,calories,protein,fat,transFat,carbohydrates,sugar,dietaryFiber,cholesterol,sodium,calcium,iron,vitaminC
F008720,"Soy beverage, regular fat (3% fat), added Ca & vitamins A, B1, B2 & B12",257,4.4,2.7,0.9,4.6,2.6,0.6,0,44,115,0.47,0
F008704,"Soy beverage, reduced fat (1% fat), added Ca & vitamins A, B1, B2 & B12",187,3,0.9,0.9,5.7,1.7,0.6,0,45,115,0.46,0
F009814,"Meat alternative, legume and/or vegetable base, as purchased",755,7.5,5.9,0.4,21.3,4.9,5.5,0,360,49,1.8,0
F009816,"Meat alternative, legume and/or vegetable base, cooked",932,9.2,7.3,,26.3,6,6.8,0,311,51,1.78,0
F009799,"Meat alternative, mycoprotein/fungus base, commercial, as purchased",478,13.8,4.1,0.2,2.5,0,5.6,0,170,200,0.4,0
F009821,"Meat alternative, mycoprotein/fungus base, cooked",655,18.8,5.6,,3.4,0,7.7,0,233,274,0.55,0
F009147,"Meat alternative, protein (soy/wheat/pea) base, as purchased",944,19.4,13.4,1.3,3.2,0.8,4.4,0,520,74,4,0
F009823,"Meat alternative, protein (soy/wheat/pea) base, cooked","1,165",23.9,16.5,,4,1,5.4,0,642,91,4.94,0
F008155,"Sausage, vegetarian style, unfortified, raw",807,19,9.4,0.2,7.4,1.9,1.5,0,600,34,2.5,5
F008151,"Sausage, vegetarian style, added Fe, Zn and vitamin B12, raw",807,19,9.4,0.2,7.4,1.9,1.5,0,600,34,3.5,5
F009176,"Tofu (soy bean curd), firm, as purchased",543,12.8,8.3,0.2,0,0,1,0,22,206,2.35,0
F008153,"Sausage, vegetarian style, fried, no added fat",849,20,9.9,,7.8,2,1.6,0,632,36,3.37,5
F009797,"Yoghurt, almond based, flavoured",384,2.6,4.5,0,9.2,5.5,1.8,0,5,34,0.39,0
F009798,"Yoghurt, coconut based, flavoured",519,1.1,9,0,9.2,4.7,1.3,0,18,3,0.27,0
F009738,"Yoghurt, soy based, berry flavoured, regular fat (3% fat)",416,3.6,3.7,0,12.6,8.4,0.2,0,55,120,0.59,0
F009739,"Yoghurt, soy based, vanilla flavoured, reduced fat (1% fat)",309,3.6,0.8,0,12.6,8.4,0.2,0,55,120,0.59,0
F001973,"Butter, plain, salted","3,036",1.1,81.3,2.6,0.6,0.6,0,167,776,17,0,0
F001971,"Butter, plain, no added salt","3,036",1.1,81.3,2.6,0.6,0.6,0,167,10,17,0,0
F004205,"Ghee, clarified butter","3,701",0.3,99.9,6.2,0,0,0,290,2,4,0,0
F003466,"Dairy blend, butter & edible oil spread (approximately 80% fat), sodium 600 mg/100 g","2,915",0.5,78.1,3.2,1,0.6,0,150,611,17,0,0
F003464,"Dairy blend, butter & edible oil spread (approximately 80% fat), reduced salt (sodium 400 mg/100 g)","2,915",0.5,78.1,1.3,1,0.6,0,150,410,12,0,0
F005370,"Margarine spread, polyunsaturated (70% fat)","2,552",0,69,0.2,0,0,0,0,562,7,0,0
F005373,"Margarine spread, polyunsaturated (70% fat), reduced salt (sodium 280 mg/100 g)","2,636",1,70.8,0.3,0,0,0,0,283,3,0.01,0
F005319,"Margarine spread, monounsaturated (70% fat), reduced salt (sodium 350 mg/100 g), added phytosterols","2,820",0.7,75.9,0.7,0,0,0,0,356,3,0.01,0
F005309,"Margarine spread, monounsaturated (greater than 65% fat)","2,500",0.5,67.3,0.9,0,0,0,0,358,7,0,0
F005310,"Margarine spread, monounsaturated (greater than 65% fat), reduced salt (sodium 360 mg/100 g)","2,565",1,68.9,0.9,0,0,0,0,362,3,0.01,0
F005352,"Margarine spread, monounsaturated, reduced fat (55% fat) & salt (sodium 380 mg/100 g)","1,922",1,51.5,1.5,0,0,0,0,338,3,0.01,0
F005345,"Margarine spread, monounsaturated, reduced fat (less than 65% fat)","2,342",0.5,63.1,0.9,0,0,0,0,442,3,0.01,0
F005361,"Margarine spread, monounsaturated, olive oil blend (65% fat), reduced salt (sodium 360 mg/100 g)","2,376",1,63.8,0.9,0,0,0,0,350,3,0.01,0
F009838,"Margarine spread, monounsaturated (65% fat), rice bran oil, fortified","2,425",0.3,65.4,0,0,0,0,0,310,7,0,0
F006154,"Oil, almond","3,700",0,100,1.8,0,0,0,0,0,0,0,0
F006155,"Oil, blend of monounsaturated vegetable oils","3,700",0,100,1.4,0,0,0,0,0,0,0.01,0
F006156,"Oil, blend of polyunsaturated vegetable oils","3,700",0,100,3.1,0,0,0,0,0,0,0.01,0
F006159,"Oil, canola","3,700",0,100,0,0,0,0,0,0,1,0,0
F006166,"Oil, cottonseed","3,700",0,100,1.4,0,0,0,0,0,0,0,0
F006165,"Oil, copha","3,700",0.2,99.9,0,0,0,0,0,1,0,0,0
F006167,"Oil, grapeseed","3,700",0,100,2.2,0,0,0,0,0,0,0,0
F006168,"Oil, linseed or flaxseed","3,699",0,100,0.1,0,0,0,0,0,1,0,0
F006172,"Oil, mustard seed","3,700",0,100,1.4,0,0,0,0,0,0,0,0
F006169,"Oil, macadamia","3,700",0,100,2.2,0,0,0,0,0,0,0,0
F006177,"Oil, olive","3,695",0,99.9,0,0,0,0,0,0,0,0,0
F006181,"Oil, palm","3,700",0,100,1.5,0,0,0,0,0,0,0.01,0
F006183,"Oil, peanut","3,700",0,100,2.2,0,0,0,0,0,0,0.1,0
F006185,"Oil, rice bran","3,700",0,100,0.4,0,0,0,0,0,0,0.01,0
F006188,"Oil, soybean","3,700",0,100,2.2,0,0,0,0,0,0,0,0
F006189,"Oil, sunflower","3,700",0,100,2.2,0,0,0,0,0,0,0,0
F006191,"Oil, vegetable","3,700",0,100,,0,0,0,0,0,0,0.01,0
F003627,"Dripping, beef","3,703",0.2,100,5.2,0,0,0,90,0,0,0,0
F003817,"Fat, solid, vegetable oil based","3,702",0.2,100,1.5,0,0,0,0,0,0,0,0
F003729,"Egg, chicken, whole, raw",533,12.6,8.5,0.1,0.3,0.3,0,488,150,47,1.9,0
F003721,"Egg, chicken, whole, hard-boiled",574,12.4,9.5,0.1,0.7,0.3,0,488,127,39,1.61,0
F003725,"Egg, chicken, whole, poached",555,13.1,8.8,,0.3,0.3,0,508,156,49,1.98,0
F003718,"Egg, chicken, whole, fried, no fat added",606,14.3,9.6,,0.3,0.3,0,554,170,53,2.16,0
F003724,"Egg, chicken, whole, omega-3 polyunsaturate enriched, raw",557,12.4,9.2,0.2,0.3,0.3,0,340,120,45,1.6,0
F003723,"Egg, chicken, whole, omega-3 polyunsaturate enriched, boiled",568,12.7,9.4,,0.3,0.3,0,347,122,46,1.63,0
F003732,"Egg, chicken, whole, scrambled, with regular fat cows milk, no fat added",504,10.8,7.7,,2.1,2,0,379,128,73,1.48,0
F003706,"Egg, chicken, white (albumen), raw",196,11.2,0,0,0.4,0.4,0,0,175,5,0.2,0
F003705,"Egg, chicken, white (albumen), hard-boiled",204,11.6,0,0,0.4,0.4,0,0,175,6,0.2,0
F003737,"Egg, chicken, yolk, raw","1,311",15.6,28.2,0.1,0.2,0.2,0,"1,050",58,100,4,0
F003736,"Egg, chicken, yolk, hard-boiled","1,450",16.1,31.7,0.1,0.2,0.2,0,"1,250",47,115,4.8,0
F000086,"Apple, bonza, unpeeled, raw",244,0.3,0.3,0,12,11.5,3.2,0,0,6,0.22,2
F000089,"Apple, dried","1,078",1.2,0,0,60.4,59.4,8.5,0,260,22,0.71,0
F000091,"Apple, fuji, unpeeled, raw",245,0.3,0.3,0,12.5,12.1,2.4,0,2,6,0,5
F000092,"Apple, golden delicious, unpeeled, raw",202,0.3,0,0,10.8,10.5,2.5,0,2,4,0.16,5
F000095,"Apple, granny-smith, unpeeled, raw",202,0.3,0,0,10.8,10.3,2.3,0,1,5,0.16,5
F000099,"Apple, jonathon, unpeeled, raw",226,0.3,0,0,12.3,11.8,2.3,0,1,4,0.2,5
F000105,"Apple, pink lady, unpeeled, raw",242,0.2,0,0,12.8,12.2,3,0,1,4,0,9
F000107,"Apple, red delicious, unpeeled, raw",248,0.3,0,0,13.8,13,2.3,0,1,5,0.16,6
F000111,"Apple, royal gala, unpeeled, raw",222,0.4,0,0,12.1,11.1,2.1,0,1,5,0.05,2
F000110,"Apple, red skin, unpeeled, raw",240,0.2,0,,12.7,12,2.7,0,1,5,0.03,7
F000098,"Apple, green skin, unpeeled, raw",202,0.3,0,,10.8,10.4,2.4,0,2,4,0.16,5
F000134,"Apricot, raw",167,0.2,0.4,0,7.7,7.6,1.5,0,0,13,0.28,3
F000130,"Apricot, dried",886,4.3,0.2,0,44.4,40.5,8.4,0,37,67,3.1,1
F000122,"Apricot, canned in pear juice",192,0.8,0,,9.6,8.2,1.8,0,4,12,0.46,5
F000123,"Apricot, canned in pear juice, drained",196,1,0,0,8.9,7.8,3.1,0,3,15,0.5,5
F000124,"Apricot, canned in pear juice, juice only",187,0.5,0,0,10.5,8.7,0,0,5,7,0.4,5
F000262,"Banana, cavendish, peeled, raw",394,1.4,0.2,0,19.6,12.8,2.2,0,0,5,0.29,4
F000267,"Banana, lady finger or sugar, peeled, raw",474,1.5,0.1,0,25,18.2,3.7,0,2,10,0.4,19
F001267,"Blackberry, raw",211,1.4,0.3,0,7.5,7.5,6.1,0,0,30,0.42,38
F001290,"Blueberry, raw",194,0.5,0,0,9.6,9.2,3.5,0,2,11,0.35,2
F001289,"Blueberry, purchased frozen",199,0.5,0,,9.9,9.4,3.6,0,2,11,0.36,2
F002522,"Cherry, raw",250,0.8,0.2,0,12.9,10.9,1.5,0,0,22,0.28,19
F002513,"Cherry, black, canned in syrup",299,0.7,0,,17,15.8,0.9,0,4,8,1.42,0
F002514,"Cherry, black, canned in syrup, drained",310,0.9,0.1,0,17,15.7,1.7,0,5,10,1.6,0
F002517,"Cherry, black, canned in syrup, syrup only",288,0.5,0,0,17.1,16,0,0,3,6,1.2,0
F003328,"Cumquat (kumquat), raw",266,1.9,0.9,0,9.4,9.4,6.5,0,10,62,0.86,44
F003249,"Cranberry, raw",131,0.5,0.1,0,4.3,4.3,3.6,0,2,8,0.23,14
F003248,"Cranberry, dried, sweetened","1,330",0.2,1.1,0,77.5,72.6,5.3,0,5,9,0.39,0
F003331,"Currant, dried","1,167",2.8,0.5,0,65.1,63.2,6,0,46,87,2.3,0
F003423,"Custard apple, African pride, peeled, raw",326,1.4,0.6,0,15.8,14.7,2.5,0,4,17,0.3,43
F003496,"Date, dried","1,212",2,0.2,0,67.2,65.9,9.7,0,14,47,2.6,5
F003818,"Feijoa, raw",176,0.6,0.4,0,8,7.7,3,0,2,6,0.11,30
F003832,"Fig, dried","1,082",3.6,0.7,0,54.5,52.6,14.3,0,39,200,1.4,0
F003834,"Fig, fresh, unpeeled, raw",195,1.4,0.3,0,8.1,8.1,3.3,0,3,38,0.3,3
F004141,"Fruit salad, canned in fruit juice",200,0.7,0.1,,10.4,9.8,1.4,0,4,6,0.36,4
F004142,"Fruit salad, canned in fruit juice, drained",207,0.8,0.2,0,10.1,9.5,2.3,0,4,6,0.4,4
F004143,"Fruit salad, canned in fruit juice, juice only",191,0.4,0,0,11,10.2,0.2,0,4,6,0.3,4
F004244,"Goji berry, dried","1,244",11.9,3.7,0.2,49.1,47.7,11.2,0,450,53,3.7,6
F004253,"Grape, black muscatel/muscat, raw",349,1.1,0.1,0,18.8,18.8,2.7,0,8,9,0.3,7
F004254,"Grape, black sultana, raw",278,1.2,0.1,0,14,14,3.3,0,3,11,0.2,5
F004260,"Grape, green, raw",273,0.8,0,0,15.6,15.2,0.8,0,0,10,0.36,0
F004256,"Grape, cornichon, raw",257,1.3,0.1,0,12.7,12.7,2.5,0,3,5,0.2,7
F004259,"Grape, red globe, raw",322,0.9,0.2,0,16.3,16.3,3.5,0,5,10,0.42,0
F004261,"Grape, waltham cross, raw",281,0.8,0.1,0,14.4,14.4,3.5,0,6,12,0.2,7
F004262,"Grapefruit, peeled, raw",125,0.9,0.2,0,4.8,4.8,1.7,0,4,21,0.2,36
F004286,"Guava, Hawaiian, raw",144,0.7,0.5,0,3.5,3.4,5.4,0,4,10,0.2,243
F004594,"Jackfruit, peeled, raw",347,2.2,0.3,0,16.7,16.3,3,0,3,18,0.8,6
F004816,"Kiwifruit, green (hayward), peeled, raw",230,1.2,0.7,0,9.1,8.8,3,0,2,28,0.26,85
F004815,"Kiwifruit, gold, peeled, raw",244,1.2,0.5,0,11.1,10.9,1.8,0,3,18,0.21,110
F005174,"Lemon, peeled, raw",115,0.6,0.2,0,1.8,1.8,2.5,0,2,20,0.3,48
F005172,"Lemon peel, raw",121,1.5,0.3,0,0,0,10.6,0,6,134,0.8,129
F005175,"Lemon, preserved",102,0.7,0.2,,1.3,1.3,3.5,0,"4,449",40,0.35,55
F005199,"Lime, peeled, raw",122,0.8,0.2,0,1.2,1.2,4.1,0,3,22,0.3,47
F005244,"Loquat, peeled, raw",122,1,0.2,0,4.9,4.9,1.7,0,2,13,0.5,4
F005255,"Lychee, peeled, raw",296,1.1,0.1,0,16.2,16.2,1.3,0,1,2,0.5,49
F005293,"Mandarin, peeled, raw",195,0.9,0,0,9.8,9.8,1.6,0,3,29,0,28
F005288,"Mandarin, canned in syrup",240,0.4,0.1,,13.5,13.4,0.6,0,5,7,0.36,11
F005289,"Mandarin, canned in syrup, drained",254,0.5,0.2,0,13.8,13.6,1.1,0,6,9,0.4,11
F005292,"Mandarin, canned in syrup, syrup only",223,0.2,0,0,13.2,13.2,0,0,4,5,0.3,12
F005299,"Mango, peeled, raw",237,0.4,0,0,13.4,12.9,1.3,0,0,9,0.17,24
F005300,"Mango, pulped, canned",259,0.4,0,,14.8,14.3,1.2,0,0,8,0.16,12
F005516,"Melon, honey dew, white skin, peeled, raw",149,0.7,0.3,0,7.1,7.1,1,0,44,39,0.3,20
F005517,"Melon, honey dew, yellow skin, peeled, raw",107,0.8,0.3,0,4.4,4.4,0.9,0,40,38,0.4,12
F005519,"Melon, rockmelon, peeled, raw",99,0.5,0.1,0,4.7,4.7,1,0,14,7,0.24,34
F005520,"Melon, watermelon, peeled, raw",133,0.6,0,0,7.3,7,0.4,0,3,5,0.1,4
F005712,Mixed dried fruit,"1,241",2.4,0.6,,71.2,68.4,3.6,0,18,57,1.58,1
F005916,"Mulberry, raw",139,2.2,0.2,0,4.3,4.3,2.2,0,6,20,0.3,10
F006021,"Nectarine, yellow, unpeeled, raw",178,0.8,0,0,9,9,1.6,0,0,4,0,1
F006277,"Orange, peeled, raw",175,1,0,,8.2,8.2,2.4,0,0,23,0,52
F006276,"Orange, navel, peeled, raw",174,1,0,0,8.2,8.2,2.4,0,0,23,0,52
F006279,"Orange, valencia, peeled, raw",175,1,0,0,8.2,8.2,2.4,0,0,23,0,52
F006333,"Passionfruit, raw",304,3,0.3,0,5.7,5.7,13.9,0,19,10,0.6,18
F006332,"Passionfruit, pulp, canned",424,1.5,0.2,,19.8,19.8,7,0,10,6,0.3,9
F006528,"Pawpaw (papaya), peeled, raw",142,0.4,0.1,0,6.9,6.9,2.3,0,7,28,0.5,60
F006573,"Peach, yellow, unpeeled, raw",172,0.7,0,0,8.7,8.1,1.6,0,0,5,0,2
F006553,"Peach, canned in pear juice",184,0.6,0,,9.5,8.3,1.3,0,8,4,0.32,10
F006554,"Peach, canned in pear juice, drained",191,0.8,0.1,0,9.4,8.2,2,0,7,4,0.27,9
F006555,"Peach, canned in pear juice, juice only",174,0.4,0,0,9.6,8.5,0.3,0,10,4,0.4,12
F006606,"Pear, Packham's triumph, unpeeled, raw",231,0.4,0,0,12.5,12.4,3,0,0,8,0.06,2
F006612,"Pear, William Bartlett, unpeeled, raw",228,0.3,0,0,11.8,9,3.7,0,1,6,0.15,6
F006601,"Pear, green skin, unpeeled, raw",278,0.4,0,0,15.2,12.4,3,0,0,8,0,2
F006585,"Pear, brown skin, unpeeled, raw",264,0.3,0,0,14.3,10.4,3.4,0,2,6,0.2,4
F006593,"Pear, canned in pear juice",194,0.5,0,,10.6,8.7,1.7,0,6,6,0.33,1
F006594,"Pear, canned in pear juice, drained",200,0.6,0,0,10.3,8.6,2.8,0,6,5,0.35,1
F006595,"Pear, canned in pear juice, juice only",185,0.2,0,0,11,8.8,0.2,0,6,6,0.3,1
F006604,"Pear, nashi, unpeeled, raw",209,0.4,0.1,0,11.1,10.6,2.1,0,7,5,0,2
F006628,"Persimmon, peeled, raw",298,0.6,0.2,0,16.1,16.1,2.6,0,6,29,0.7,14
F006702,"Pineapple, peeled, raw",152,0.5,0,0,7.9,7.9,0.9,0,0,9,0,39
F006708,"Pineapple, canned in juice, drained",190,0,0,0,10.9,10.9,1.1,0,1,9,0.18,23
F006707,"Pineapple, canned in pineapple juice",236,0.5,0.6,0,12,12,0.8,0,5,4,0.4,6
F006710,"Pineapple, canned in pineapple juice, juice only",187,0.3,0,0,10.6,10.6,0,0,1,6,0.3,9
F006711,"Pineapple, canned in syrup",360,0.3,0.6,0,19.8,19.8,0.7,0,6,4,0.4,8
F006712,"Pineapple, canned in syrup, drained",296,0,0,0,17.5,17.5,1.2,0,1,9,0.18,5
F006713,"Pineapple, canned in syrup, syrup only",370,0.3,0,0,22,22,0,0,1,5,0.3,9
F006832,"Plum, unpeeled, raw",162,0.6,0.1,0,7.1,6.5,2,0,2,7,0.22,5
F006825,"Plum, dark, canned in syrup",371,0.4,0,,21.6,21.1,1,0,3,4,0.2,0
F006826,"Plum, dark, canned in syrup, drained",386,0.5,0.1,0,21.8,21,2,0,4,4,0.2,0
F006827,"Plum, dark, canned in syrup, syrup only",354,0.3,0,0,21.3,21.2,0,0,2,3,0.2,0
F006842,"Pomegranate, peeled, raw",329,1.9,0.2,0,13.5,13.5,6.4,0,4,14,0.5,14
F007457,"Prickly pear, peeled, raw",204,0.4,0.3,0,8.8,8.8,4.6,0,1,48,0.4,18
F007494,Prune (dried plum),841,2.3,0.4,0,43.9,31,7.8,0,7,52,1.1,2
F007571,"Quandong, fruit, flesh",213,2.5,0,0,8.1,8.1,4.2,0,116,7,0,20
F007591,"Quince, peeled, raw",242,0.5,0.2,0,11,11,5.2,0,16,8,0.1,39
F007610,Raisin,"1,226",3.2,0.5,0,68.7,66.9,4.9,0,10,53,1.16,0
F007612,"Rambutan, raw",312,1,0.4,0,15.7,15.7,2.8,0,2,8,0.1,70
F007619,"Raspberry, raw",204,1.1,0.2,0,6.8,6.5,5.6,0,1,26,0.54,29
F007618,"Raspberry, purchased frozen",204,1.1,0.2,,6.8,6.5,5.6,0,1,24,0.54,20
F007614,"Raspberry, canned in syrup",315,0.6,0.1,,17,16.8,2.5,0,5,10,0.95,5
F007615,"Raspberry, canned in syrup, drained",343,1,0.2,0,16.2,15.9,6,0,6,18,1.3,5
F007616,"Raspberry, canned in syrup, syrup only",296,0.2,0,0,17.5,17.5,0,0,4,5,0.7,5
F007628,"Rhubarb, stalk, raw",94,1.5,0.2,0,1.7,1.7,2.2,0,12,26,0.3,8
F008952,"Strawberry, raw",108,0.7,0.2,0,3.9,3.8,2.5,0,0,22,0.55,45
F008951,"Strawberry, purchased frozen",108,0.7,0.2,,3.9,3.8,2.5,0,0,21,0.55,32
F008945,"Strawberry, canned in syrup",335,0.4,0.2,,18.9,18.7,1.5,0,8,14,1.27,12
F008946,"Strawberry, canned in syrup, drained",353,0.9,0.1,0,18.7,18.5,3.5,0,10,19,1.9,12
F008947,"Strawberry, canned in syrup, syrup only",321,0.1,0.2,0,19,18.8,0,0,7,11,0.8,13
F008983,Sultana,"1,295",2.6,0.3,0,75,73.2,3.3,0,7,52,1.85,0
F009080,"Tamarillo, peeled, raw",150,2,0.1,0,3.4,3.4,4.7,0,1,8,0.7,15
F009087,"Tangelo, peeled, raw",172,0.6,0.1,0,7.8,7.8,2,0,4,22,0.3,28
F009088,"Tangerine or tangor, peeled, raw",180,1,0.2,0,8.1,8.1,1.5,0,2,26,0.2,44
F009534,"Wax jambu, raw",109,0.7,0.2,0,4.5,4.5,1.9,0,1,13,0.8,8
F005198,"Lime, native, fruit",137,0.1,2.7,0,0.4,0.4,3.6,0,4,32,0,347
F006828,"Plum, davidson (native), flesh",280,1,0.2,0,14.3,3.9,2,0,45,16,0,30
F006830,"Plum, salted",857,3.7,0,0,44.9,33.6,9.3,0,"8,400",130,13,0
F000243,"Baked beans, canned in tomato sauce",334,4.8,0.3,0,10,2.1,4.8,0,378,39,1.01,2
F000244,"Baked beans, canned in tomato sauce, reduced salt",354,4.8,0.3,0,11.3,3.4,4.8,0,294,39,1.01,2
F000416,"Bean, broad, dried","1,300",24.3,2.1,0,37,2.7,18.6,0,21,108,3.7,1
F000436,"Bean, haricot, dried","1,220",21.9,2.2,0,34.8,3.5,18.5,0,4,150,6.4,1
F000437,"Bean, haricot, dried, boiled, drained",464,8.2,0.7,0,12.6,4.7,8.8,0,8,57,2.1,0
F000441,"Bean, lima, dried","1,299",21.4,1.7,0,40.6,3.7,17.7,0,3,55,5.7,0
F000442,"Bean, lima, dried, boiled, drained",355,6.4,0.3,0,10.2,0.6,5.3,0,7,16,1.3,0
F000446,"Bean, mung, whole, dried, uncooked","1,320",24.5,2,0,41.9,2.1,13.7,0,1,89,4,5
F000449,"Bean, red kidney, dried","1,250",22.5,1.8,0,35.6,3.4,21.5,0,3,95,5.6,0
F000451,"Bean, red kidney, dried, boiled, drained",382,7.9,0.5,0,9.1,0.6,7.2,0,8,34,1.7,0
F000453,"Bean, red kidney, fresh, raw",561,12.8,0.4,0,14.7,1.2,9.1,0,3,12,2.4,27
F000452,"Bean, red kidney, fresh, boiled, drained",604,13.8,0.4,,15.8,1.3,9.8,0,2,11,2.19,19
F000448,"Bean, red kidney, canned, drained",441,6.6,0.6,0,14,2.4,6.5,0,320,36,2.1,0
F002881,"Chickpea, dried","1,373",19.7,5.5,0,38.5,2.2,20.8,0,11,159,4.6,3
F002882,"Chickpea, dried, boiled, drained",499,7.2,2,,14,0.8,7.6,0,4,58,1.67,1
F002880,"Chickpea, canned, drained",474,6.3,2.1,0,13.3,0.6,5.7,0,250,45,1.8,0
F005178,"Lentil, French, hulled, dry","1,353",28.3,2,0,38.8,1,15,0,2,55,5.4,4
F005181,"Lentil, green, hulled, dry","1,330",25.3,1.7,0,40.9,1.5,14.6,0,13,56,5.6,4
F005184,"Lentil, red, hulled, dry","1,364",23,1.9,0,45.7,2.7,13.7,0,2,70,9.1,2
F005182,"Lentil, hulled, dry","1,349",25.5,1.9,,41.8,1.7,14.4,0,6,60,6.7,4
F005177,"Lentil, dried, boiled, drained",385,7.3,0.5,,11.9,0.5,4.1,0,1,15,1.63,1
F005249,"Lupin, dehulled, splits, uncooked","1,320",37.5,7.9,0,10,2.8,27.8,0,50,84,4.3,2
F005248,"Lupin, dehulled, flakes, uncooked","1,295",36.9,7.7,0,10,3.6,27,0,50,81,4,2
F005250,"Lupin, whole, uncooked","1,182",28.6,6.5,0,7.4,2.3,41.5,0,50,211,3.9,2
F006543,"Pea, split, dried","1,427",23,2,0,50.5,2.5,10.1,0,7,42,3.8,0
F006544,"Pea, split, dried, boiled, drained",364,6.6,0.4,0,9.1,2.9,8.3,0,9,13,1,0
F006541,"Pea, green, whole, dried","1,297",22,2.1,0,40.9,2.4,16.8,0,5,56,5.9,2
F006545,"Pea, yellow, whole, dried","1,361",23.3,2.3,0,43.6,2.6,17.7,0,12,59,4.8,2
F000473,"Beef, all cuts, separable fat, raw","2,478",12.1,61.4,5.2,0,0,0,60,25,6,1.3,0
F000472,"Beef, all cuts, separable fat, cooked, no added fat","2,317",15.3,55.6,5.5,0,0,0,65,29,8,0.96,0
F000514,"Beef, casserole meat, boneless or bone-in, shin, lean, raw",394,21.9,0.6,3.7,0,0,0,57,69,9,1.9,0
F000513,"Beef, casserole meat, boneless or bone-in, shin, lean, casseroled, no added fat",682,33.8,2.8,2.4,0,0,0.5,91,60,14,2.2,0
F000516,"Beef, casserole meat, boneless or bone-in, shin, semi-trimmed, raw",457,21.6,2.4,,0,0,0,57,68,9,1.88,0
F000515,"Beef, casserole meat, boneless or bone-in, shin, semi-trimmed, casseroled, no added fat",764,32.9,5.4,,0,0,0.5,90,58,14,2.14,0
F000517,"Beef, casserole meat, boneless or bone-in, shin, untrimmed, casseroled, no added fat",960,30.6,11.8,,0,0,0.4,86,55,13,1.99,0
F000518,"Beef, casserole meat, boneless or bone-in, shin, untrimmed, raw",519,21.3,4.2,,0,0,0,57,66,9,1.86,0
F000504,"Beef, boneless dice or strips, lean, raw",555,27.6,2.4,,0,0,0,54,38,4,1.7,1
F000505,"Beef, boneless dice or strips, lean, stir-fried, no added fat",648,31.5,3,,0,0,0,77,47,4,2.8,0
F000503,"Beef, boneless dice or strips, lean, casseroled, no added fat",745,37,3.1,,0,0,0,72,28,5,2.28,1
F000507,"Beef, boneless dice or strips, untrimmed, raw",587,27.3,3.3,,0,0,0,54,38,4,1.69,1
F000508,"Beef, boneless dice or strips, untrimmed, stir-fried, no added fat",667,31.3,3.6,,0,0,0,77,47,4,2.78,0
F000506,"Beef, boneless dice or strips, untrimmed, casseroled, no added fat",763,36.7,3.7,,0,0,0,72,28,5,2.27,1
F000826,"Beef, steak, boneless or bone-in, blade, lean, raw",474,22.2,2.6,3.7,0,0,0,45,56,4,1.9,1
F000877,"Beef, steak, boneless or bone-in, blade, lean, grilled, no added fat",650,31.9,2.9,2.4,0,0,0,81,48,6,2.6,0
F000519,"Beef, casserole meat, boneless or bone-in, blade, lean, casseroled",653,30.6,3.6,,0,0,0,62,42,5,2.62,1
F000827,"Beef, steak, boneless or bone-in, blade, semi-trimmed, raw",598,21.6,6.2,,0,0,0,46,54,4,1.86,1
F000878,"Beef, steak, boneless or bone-in, blade, semi-trimmed, grilled, no added fat",740,31,5.8,,0,0,0,80,47,6,2.51,0
F000520,"Beef, casserole meat, boneless, blade, semi-trimmed, casseroled",744,29.8,6.4,,0,0,0,62,42,5,2.53,1
F000828,"Beef, steak, boneless or bone-in, blade, untrimmed, raw",707,21,9.5,,0,0,0,47,52,5,1.83,1
F000879,"Beef, steak, with bone, blade, untrimmed, grilled, no added fat",791,30.5,7.4,,0,0,0,80,46,6,2.46,0
F000521,"Beef, casserole meat, boneless, blade, untrimmed, casseroled",794,29.3,8,,0,0,0,62,41,5,2.48,1
F009782,"Beef, casserole meat, boneless, blade or chuck, lean, raw",495,22.6,3,,0,0,0,56,59,4,1.85,1
F009785,"Beef, casserole meat, boneless, blade or chuck, lean, casseroled, no added fat",803,31.8,7.1,,0,0,0,58,48,5,2.91,0
F009783,"Beef, casserole meat, boneless, blade or chuck, semi-trimmed, raw",646,21.8,7.4,,0,0,0,56,56,4,1.81,1
F009786,"Beef, casserole meat, boneless, blade or chuck, semi-trimmed, casseroled",903,30.7,10.3,,0,0,0,58,46,6,2.78,0
F009784,"Beef, casserole meat, boneless, blade or chuck, untrimmed, raw",731,21.3,10,,0,0,0,56,55,4,1.78,1
F009787,"Beef, casserole meat, boneless, blade or chuck, untrimmed, casseroled, no added fat",942,30.3,11.5,,0,0,0,59,46,6,2.73,0
F000523,"Beef, casserole meat, boneless, chuck, lean, raw",517,23,3.4,3.7,0,0,0,67,62,4,1.8,1
F000522,"Beef, casserole meat, boneless, chuck, lean, casseroled, no added fat",953,33,10.6,2.4,0,0,0,54,53,6,3.2,0
F000525,"Beef, casserole meat, boneless, chuck, semi-trimmed, raw",693,22,8.6,,0,0,0,66,59,4,1.76,1
F000524,"Beef, casserole meat, boneless, chuck, semi-trimmed, casseroled","1,062",31.6,14.2,,0,0,0,55,51,6,3.02,0
F000527,"Beef, casserole meat, boneless, chuck, untrimmed, raw",755,21.7,10.4,,0,0,0,66,58,4,1.74,1
F000526,"Beef, casserole meat, boneless, chuck, untrimmed, casseroled, no added fat","1,089",31.2,15.1,,0,0,0,55,51,6,2.98,0
F000561,"Beef, diced, lean, raw",574,27.9,2.7,3.8,0,0,0,54,38,4,1.7,1
